epoch,loss,lr,val_loss
0,2.140641154361372,1e-04,4.340312067667643
1,1.8260879196038766,1e-04,1.7135702749093373
2,1.649499986352039,1e-04,1.6071377833684286
3,1.5625347429964722,1e-04,1.5799654563268026
4,1.511994162527453,1e-04,1.5200805107752482
5,1.4741475642228328,1e-04,1.5419520656267802
6,1.4540075865112434,1e-04,1.57631573677063
7,1.4323830223884904,1e-04,1.5123245517412822
8,1.4148343821533589,1e-04,1.6498142242431642
9,1.400570405631506,1e-04,1.6139917194843292
10,1.3893669402899862,1e-04,1.5980451186498006
11,1.3787570129923459,1e-04,1.627430550257365
12,1.3665492564690214,1e-04,1.524118810892105
13,1.3542345622006584,1e-04,1.4916152874628703
14,1.3432980375129635,1e-04,1.527068026860555
15,1.3351154527744324,1e-04,1.4303455909093221
16,1.3248418118773388,1e-04,1.5195158342520396
17,1.313602260180882,1e-04,1.4128108024597168
18,1.307505356163538,1e-04,1.4478316903114319
19,1.3011642714508442,1e-04,1.432085112730662
20,1.2946457522256034,1e-04,1.4056404848893485
21,1.2897191929216145,1e-04,1.4475725253423055
22,1.2836007030070329,1e-04,1.429106609026591
23,1.2791393714792587,1e-04,1.3785296976566315
24,1.2763426203687651,1e-04,1.4097317477067313
25,1.2723616271459757,1e-04,1.3749110400676727
26,1.2681421682614238,1e-04,1.3757691979408264
27,1.2623862839546525,1e-04,1.389522482951482
28,1.2574212811574215,1e-04,1.5142777701218924
29,1.2539569099410242,1e-04,1.4028002838293712
30,1.2505240991335957,1e-04,1.477790492773056
31,1.2484717449220288,1e-04,1.405351104338964
32,1.2454714855226148,1e-04,1.3730700353781382
33,1.2424445312564112,1e-04,1.4165126959482828
34,1.2422580739029316,1e-04,1.374688478310903
35,1.2409978884608805,1e-04,1.3839333057403564
36,1.238484817392686,1e-04,1.3781471292177836
37,1.2337452463743066,1e-04,1.3476773420969645
38,1.2310505454279796,1e-04,1.3937912960847219
39,1.2289968989476436,1e-04,1.3399411141872406
40,1.225877531436311,1e-04,1.3606094419956207
41,1.2239425763362597,1e-04,1.3658792873223622
42,1.222315250324602,1e-04,1.34573721686999
43,1.2198755691031449,1e-04,1.3720941543579102
44,1.2175152031313472,1e-04,1.396313738822937
45,1.216732595147205,1e-04,1.3343538383642832
46,1.2142822061266219,1e-04,1.3717869500319162
47,1.211775010373412,1e-04,1.3278812050819397
48,1.2103919371837328,1e-04,1.3554872234662374
49,1.2095727249353874,1e-04,1.3842290262381236
50,1.2066729259090263,1e-04,1.379493921995163
51,1.202251896136949,1e-04,1.3258236289024352
52,1.199831743200286,1e-04,1.391524871190389
53,1.1972037583839994,1e-04,1.3340347389380136
54,1.1938347626133126,1e-04,1.3294424772262574
55,1.191210908048293,1e-04,1.3673126578330994
56,1.1881405075057214,1e-04,1.3225383977095286
57,1.1854974372046334,1e-04,1.3285735229651132
58,1.185655322395453,1e-04,1.3797935048739116
59,1.1835554457512223,1e-04,1.3118751049041748
60,1.1825319378315902,1e-04,1.32555543979009
61,1.1804740058273828,1e-04,1.3278183619181314
62,1.1797757789868266,1e-04,1.3441193421681723
63,1.1776293516159058,1e-04,1.3172040323416392
64,1.1734846409629374,1e-04,1.3466859658559163
65,1.1716406185086035,1e-04,1.30521209637324
66,1.1707618336717622,1e-04,1.3204282104969025
67,1.1699174872967375,1e-04,1.3249560137589773
68,1.1699130224580525,1e-04,1.3081343650817872
69,1.169161513072102,1e-04,1.3103763182957968
70,1.1666245450492667,1e-04,1.3273377140363058
71,1.164713652194047,1e-04,1.3050640642642974
72,1.163029951207778,1e-04,1.3306500554084777
73,1.1623681833764083,1e-04,1.3109148899714151
74,1.1617433363650025,1e-04,1.3152921537558238
75,1.1600956666369397,1e-04,1.3023949921131135
76,1.159444877079555,1e-04,1.3025738855202993
77,1.159775893227393,1e-04,1.2932506899038951
78,1.1591000576980977,1e-04,1.3038617233435312
79,1.1577639950423682,1e-04,1.3078940312067668
80,1.1567334046884745,1e-04,1.2947440187136332
81,1.1549769279335727,1e-04,1.3129369954268137
82,1.1541062994163578,1e-04,1.3109414319197337
83,1.1527862218247742,1e-04,1.3127472460269929
84,1.1514823947634016,1e-04,1.2927486538887023
85,1.1509781254439795,1e-04,1.2945051312446594
86,1.1501689187618864,1e-04,1.3379253645737965
87,1.1487233728921713,1e-04,1.3056968569755554
88,1.147729416855243,1e-04,1.296665573120117
89,1.1464673661384261,1e-04,1.2983953992525736
90,1.146085425585258,1e-04,1.3029471635818481
91,1.1462269690858216,1e-04,1.2957432468732197
92,1.14541906068305,1e-04,1.3013706227143607
93,1.1451467726410938,1e-04,1.293918752670288
94,1.1423619023892058,1e-04,1.2973923722902934
95,1.1404726986123734,1e-04,1.2895963748296102
96,1.1383163017385147,1e-04,1.2877854386965433
97,1.1369677371337634,1e-04,1.3002232253551482
98,1.1364343486914115,1e-04,1.3066636304060617
99,1.1351118778982083,1e-04,1.299008947610855
100,1.1353546992069532,1e-04,1.2949735522270203
101,1.1356279699742293,1e-04,1.2898412187894186
102,1.135754484088481,1e-04,1.288710391521454
103,1.1360787654123385,1e-04,1.2936402797698974
104,1.133879463211829,1e-04,1.283531524737676
105,1.1327218398326586,1e-04,1.2991849700609843
106,1.1313537078745224,1e-04,1.2860475679238637
107,1.1297578290730965,1e-04,1.2942323644955953
108,1.1290546775865955,1e-04,1.341716867685318
109,1.1284994327721476,1e-04,1.302739828824997
110,1.1277745912055008,1e-04,1.2910164972146352
111,1.1259037626891577,1e-04,1.2899713774522146
112,1.1247049049169076,1e-04,1.3043166855971018
113,1.124646570502209,1e-04,1.2865665058294933
114,1.123109563058164,1e-04,1.2831698099772135
115,1.123775320894578,1e-04,1.2913145482540132
116,1.122489158846751,1e-04,1.3096866567929586
117,1.1217377426243629,1e-04,1.3074655771255492
118,1.1193130176608301,1e-04,1.296867597103119
119,1.1179953102304154,1e-04,1.3116005380948386
120,1.1164904712628918,1e-04,1.3200864414374034
121,1.11504443954019,1e-04,1.2866741637388865
122,1.113283209440087,1e-04,1.292122584581375
123,1.1131465965960206,1e-04,1.2904146353403727
124,1.1128283328368884,1e-04,1.280292304356893
125,1.113035191007021,1e-04,1.2868281245231628
126,1.1127061443168575,1e-04,1.2874785204728445
127,1.1128250751174797,1e-04,1.2849966247876485
128,1.1116187542426486,1e-04,1.2955429295698802
129,1.109268035207476,1e-04,1.2905506392319996
130,1.1091029924504898,1e-04,1.3045935928821564
131,1.1089805815400195,1e-04,1.2862873375415802
132,1.1074736749424654,1e-04,1.2811600824197134
133,1.106108440070593,1e-04,1.2881057838598886
134,1.1051612341103434,1e-04,1.2975295901298523
135,1.1044001709513303,1e-04,1.3036098877588909
136,1.1035155648944759,1e-04,1.2962492068608602
137,1.1033233905038913,1e-04,1.2873880724112192
138,1.102119265484209,1e-04,1.2895855168501535
139,1.1008705972623425,1e-04,1.2790953755378722
140,1.100852935254073,1e-04,1.2832947432994843
141,1.1007822170978834,1e-04,1.287810464700063
142,1.0993122703888838,1e-04,1.2886002083619437
143,1.0983182642640186,1e-04,1.2832280099391937
144,1.0969457846729695,1e-04,1.2969603995482126
145,1.0960971557793497,1e-04,1.2918409725030264
146,1.0961838730243074,1e-04,1.2839244723320007
147,1.0956539556759746,1e-04,1.2841176907221477
148,1.094732339642629,1e-04,1.2863082091013591
149,1.093259296497377,1e-04,1.282261606057485
150,1.0921438271258057,1e-04,1.2947875301043192
151,1.0905301340487825,1e-04,1.2845613002777099
152,1.0892305945147986,1e-04,1.2829750736554464
153,1.0888760851210906,1e-04,1.2863752901554109
154,1.089284036339832,1e-04,1.3060918430487314
155,1.089442783043164,1e-04,1.289016451438268
156,1.088209621044768,1e-04,1.293095157543818
157,1.0869934308428724,1e-04,1.2876164575417837
158,1.0860924730781747,1e-04,1.292021358013153
159,1.0850128396218564,1e-04,1.2863536953926087
160,1.081046617331625,5e-05,1.2755993048350016
161,1.0762067702638,5e-05,1.2850054244200388
162,1.0737129770407157,5e-05,1.2851888597011567
163,1.0722318026198059,5e-05,1.2822003920873006
164,1.0711668619588643,5e-05,1.2872242212295533
165,1.0700827015548193,5e-05,1.284575210014979
166,1.069360010764178,5e-05,1.284989204009374
167,1.0686494222208232,5e-05,1.2933050672213235
168,1.068269755659985,5e-05,1.2786307394504548
169,1.0679085134458142,5e-05,1.2836208820343018
170,1.0680880205971854,5e-05,1.2805346210797628
171,1.068672465677021,5e-05,1.2875103235244751
172,1.068779400416783,5e-05,1.2811190724372863
173,1.0684248168929285,5e-05,1.2871323585510255
174,1.06795765071356,5e-05,1.281948983669281
175,1.0679850858800553,5e-05,1.280646989742915
176,1.0674360269258003,5e-05,1.2868771016597749
177,1.0661163780869556,5e-05,1.2937628825505574
178,1.0647866014672929,5e-05,1.2783674935499827
179,1.0637354159555514,5e-05,1.2789239943027497
180,1.063359434865102,5e-05,1.2806780874729156
181,1.0612657450828231,2.5e-05,1.2801706155141195
182,1.0588255078852677,2.5e-05,1.2800637324651083
183,1.0576602430904614,2.5e-05,1.2799694160620372
184,1.0568766313440658,2.5e-05,1.2816231429576874
185,1.0562617848901188,2.5e-05,1.2799600303173064
186,1.0556764632713895,2.5e-05,1.2805716733137766
187,1.0551521347350432,2.5e-05,1.2815645535786946
188,1.0548294542216454,2.5e-05,1.2790330310662588
189,1.0546627685803325,2.5e-05,1.2778363903363545
190,1.0547287363965971,2.5e-05,1.2820289850234985
191,1.0547360832951649,2.5e-05,1.282122407356898
192,1.054407368187143,2.5e-05,1.2792746067047118
193,1.0543360179211914,2.5e-05,1.2811110059420268
194,1.0546735414937765,2.5e-05,1.279161117474238
195,1.0544550358748235,2.5e-05,1.2807415306568146
196,1.0536070471050358,2.5e-05,1.2800901810328165
197,1.0529333743728508,2.5e-05,1.2811082402865093
198,1.0523104317048018,2.5e-05,1.2802467823028565
199,1.0518056204339035,2.5e-05,1.2801875829696656
200,1.0515622561719238,2.5e-05,1.2805658002694449
201,1.0504518426766916,1.25e-05,1.2780905524889628
202,1.0487370410887134,1.25e-05,1.2789471646149952
203,1.0479543249146277,1.25e-05,1.2789703130722045
204,1.047419517981906,1.25e-05,1.2787348051865897
205,1.047033095560154,1.25e-05,1.2786484559377034
206,1.0466172164227783,1.25e-05,1.2788842598597208
207,1.0462712009413904,1.25e-05,1.278704140583674
208,1.0459474575619738,1.25e-05,1.2784069259961446
209,1.0456587226450944,1.25e-05,1.278450111548106
210,1.0453878170301933,1.25e-05,1.2783352692921957
211,1.0452853190798719,1.25e-05,1.279019445180893
212,1.045307296664775,1.25e-05,1.279385926326116
213,1.0453554191509216,1.25e-05,1.2781965871651968
214,1.0453530800442736,1.25e-05,1.2781408230463664
215,1.0452379469110185,1.25e-05,1.2784867604573569
216,1.0451633910171123,1.25e-05,1.2785198132197062
217,1.044579502915134,1.25e-05,1.2795729517936707
218,1.0442340934977812,1.25e-05,1.2790719171365101
219,1.0440109857991964,1.25e-05,1.2789277493953706
220,1.0436788637097143,1.25e-05,1.2765077193578085
221,1.042943652938394,6.25e-06,1.2780660708745322
222,1.042184378920483,6.25e-06,1.278080940246582
