epoch,loss,lr,val_loss
0,1.2438303412509566,1e-04,1.2827527244885764
1,1.2177000957376816,1e-04,1.2810442964235942
2,1.2042994238749272,1e-04,1.282689283291499
3,1.1968867017441438,1e-04,1.3027276873588562
0,1.230468431440722,1e-04,1.2755805770556132
1,1.2068583073736239,1e-04,1.2752541343371073
2,1.1985904639508544,1e-04,1.279509456952413
3,1.193242805344718,1e-04,1.2755222956339518
4,1.1869941108367021,1e-04,1.2730353554089864
5,1.1853669551240296,1e-04,1.2762499431769052
6,1.1857347137787764,1e-04,1.2763464669386546
7,1.18156951114911,1e-04,1.2785307625929514
8,1.1772608416421073,1e-04,1.2767152885595958
9,1.1752790473088497,1e-04,1.2803691685199738
10,1.1725135410533232,1e-04,1.281430474917094
11,1.169355573774386,1e-04,1.2742549300193786
12,1.1685655918441902,1e-04,1.3126027901967368
13,1.168685035545285,1e-04,1.2841675758361817
14,1.1682946000780379,1e-04,1.3107824941476187
15,1.1665857880055404,1e-04,1.2780362367630005
16,1.1652610161725212,1e-04,1.2966936985651651
17,1.1643241273254907,1e-04,1.2757076998551686
18,1.1651218959263392,1e-04,1.3090587258338928
19,1.1645263914300614,1e-04,1.2946808874607085
20,1.159731615491274,1e-04,1.277115927139918
21,1.157887756323614,1e-04,1.3169655660788218
22,1.157614682902809,1e-04,1.277610925833384
23,1.1577936531114978,1e-04,1.2772835930188497
24,1.1566418439400297,1e-04,1.279402208328247
25,1.1519958872755034,5e-05,1.2809376100699106
26,1.146482767177229,5e-05,1.2747118016084036
27,1.1444667197075211,5e-05,1.2743518849213917
28,1.1435686800660205,5e-05,1.2718802392482758
29,1.1436081844217636,5e-05,1.2693215529123942
30,1.143167317414484,5e-05,1.273406187693278
31,1.1425461348365336,5e-05,1.271067241827647
32,1.1413797871405338,5e-05,1.2686973631381988
33,1.1407809517964596,5e-05,1.2777314285437267
34,1.1400743943302571,5e-05,1.2670044640700022
35,1.1384578943252563,5e-05,1.2781116724014283
36,1.1379476304815597,5e-05,1.2699670374393464
37,1.1374708594394332,5e-05,1.2670687317848206
38,1.1358356255443156,5e-05,1.2727589766184488
39,1.1350618270264954,5e-05,1.267283848921458
40,1.1321730844113005,5e-05,1.2837736845016479
41,1.1311684486244906,5e-05,1.2646647930145263
42,1.130283835555325,5e-05,1.2809194028377533
43,1.1294766584364306,5e-05,1.269329277674357
44,1.1287506518243742,5e-05,1.274896377325058
45,1.1276699795442469,5e-05,1.269752186536789
46,1.126933709913943,5e-05,1.2878909528255462
47,1.1261168247511406,5e-05,1.2786719799041748
48,1.1250956178713245,5e-05,1.2830154438813528
49,1.1242053628969593,5e-05,1.2708252708117167
50,1.1235511833880127,5e-05,1.268444045384725
51,1.1225934339170696,5e-05,1.27595387895902
52,1.1217325485053182,5e-05,1.2807875573635101
53,1.121110750847504,5e-05,1.2774646282196045
54,1.119819062096732,5e-05,1.2710076530774435
55,1.1191708190100533,5e-05,1.2786478559176127
56,1.1182285677485104,5e-05,1.2812214990456898
57,1.117287713940404,5e-05,1.2720278600851695
58,1.1167219596750595,5e-05,1.270726869503657
59,1.1153997042599846,5e-05,1.2728408495585124
60,1.1156232066515113,5e-05,1.276738425095876
61,1.1146287517387325,5e-05,1.275969131787618
62,1.1113902580838244,2.5e-05,1.2737621049086252
63,1.1072282961436681,2.5e-05,1.2718091785907746
64,1.1056544720625676,2.5e-05,1.2744807839393615
65,1.1046463571676688,2.5e-05,1.2722389996051788
66,1.1044078644584208,2.5e-05,1.2754350523153941
67,1.1043388402762533,2.5e-05,1.277255517244339
68,1.1040634928631181,2.5e-05,1.2761701007684072
69,1.1038485024155689,2.5e-05,1.274446318546931
70,1.1041332563432324,2.5e-05,1.2689266582330068
71,1.10355781006212,2.5e-05,1.273302529255549
72,1.1022936676730628,2.5e-05,1.2742341260115306
73,1.1016289376411117,2.5e-05,1.2807251592477162
74,1.1011815642108436,2.5e-05,1.2799201726913452
75,1.1010946165613766,2.5e-05,1.274856702486674
76,1.1006365733988144,2.5e-05,1.2722255349159242
77,1.0998654465715425,2.5e-05,1.2748055338859559
78,1.099054395651617,2.5e-05,1.2731720825036368
79,1.098292509046923,2.5e-05,1.2768726825714112
80,1.0975572692245996,2.5e-05,1.27127006649971
81,1.097121432047932,2.5e-05,1.2768613358338674
82,1.0952359297696281,1.25e-05,1.2819790244102478
83,1.0923689954421099,1.25e-05,1.2727572123209636
84,1.0911298960196871,1.25e-05,1.272458295027415
85,1.0902984412778325,1.25e-05,1.2728454689184825
