epoch,loss,lr,val_loss
0,1.5063704803210347,1e-05,1.5691124351819357
1,1.5306437626606275,1e-05,1.5853469292322795
2,1.4700068445766674,1e-05,1.5282538398106893
3,1.5205496850133944,1e-05,1.498526202837626
4,1.556568916104421,1e-05,1.48396470506986
5,1.455413898500074,1e-05,1.532593047618866
6,1.4611804745778316,1e-05,1.5039643963178
7,1.4899201272916394,1e-05,1.5371828087170918
8,1.485840738320551,1e-05,1.5485301407178242
9,1.5237997018990397,1e-05,1.4845846287409465
10,1.5076953924002767,1e-05,1.5549081699053446
11,1.496793686842718,1e-05,1.517373314698537
12,1.5030465937462174,1e-05,1.5020239718755086
13,1.4914385080337524,1e-05,1.531310567855835
14,1.4781891989106892,1e-05,1.559837364355723
15,1.481082244079654,1e-05,1.560913734436035
16,1.4934292260338278,1e-05,1.4956947731971741
17,1.4821745648103601,1e-05,1.562319339911143
18,1.5416992502052242,1e-05,1.5181301911671956
19,1.5050751962581603,1e-05,1.4820376547177632
20,1.496705348752126,1e-05,1.5221646404266358
21,1.4788695283296729,1e-05,1.4855830335617066
22,1.5064421170899849,1e-05,1.5277182404200236
23,1.4826985537504949,1e-05,1.5213155508041383
24,1.513992126248464,1e-05,1.5473896519343058
25,1.4986534489303076,1e-05,1.4927192147572834
26,1.5089012714995056,1e-05,1.5072878170013428
27,1.4755218970675428,1e-05,1.5009096602598826
28,1.5066075555416716,1e-05,1.548716003894806
29,1.4867661800705085,1e-05,1.5262679036458333
30,1.5203553909013252,1e-05,1.5461499579747517
31,1.4808039534993533,1e-05,1.5543270925680797
32,1.458109906741551,1e-05,1.5557510447502136
33,1.5142871011205081,1e-05,1.5885579522450766
34,1.5022378138133459,1e-05,1.486962326367696
35,1.5442114717820112,1e-05,1.5102298331260682
36,1.4889210442535015,1e-05,1.5013333996136984
37,1.491813382180799,1e-05,1.5242707975705465
38,1.4985087609090726,1e-05,1.5230099447568257
39,1.4910744538828105,1e-05,1.513643252849579
40,1.4571164135171586,1e-05,1.4920918679237365
41,1.5317205170623394,1e-05,1.5110879683494567
42,1.442195336357886,1e-05,1.5285484385490418
43,1.5529771973105038,1e-05,1.55318514585495
44,1.514293924099257,1e-05,1.5192975521087646
45,1.493498114978566,1e-05,1.5644025150934855
46,1.51359575335719,1e-05,1.5308531761169433
47,1.4780734877626436,1e-05,1.5295892715454102
48,1.446589450876252,1e-05,1.4943750659624735
49,1.5430112656425028,1e-05,1.5254608503977458
50,1.5138074710589497,5e-06,1.5477498030662538
51,1.451017425841644,5e-06,1.5214561875661214
52,1.5201083521883028,5e-06,1.5201229135195413
53,1.505960759996366,5e-06,1.4771843671798706
54,1.4729692545257698,5e-06,1.5363426740964254
55,1.5043018956144316,5e-06,1.524209741751353
56,1.5061834479580407,5e-06,1.502828512986501
57,1.4738453526456816,5e-06,1.5209943524996439
58,1.4839429003851754,5e-06,1.5238100822766623
59,1.5036871984225362,5e-06,1.5436498141288757
60,1.5332538510571008,5e-06,1.5327173900604247
61,1.4859683703975517,5e-06,1.5577032995223998
62,1.491356126400603,5e-06,1.5455724398295085
63,1.5237806254074353,5e-06,1.5638450860977173
64,1.4885699588711523,5e-06,1.479753528436025
65,1.484337852782562,5e-06,1.5327935020128887
66,1.4866121105787133,5e-06,1.511897980372111
67,1.4809488478828878,5e-06,1.4605132587750753
68,1.4777074701645796,5e-06,1.5430241878827413
69,1.4293571490199626,5e-06,1.5505192462603252
70,1.4912380330702837,5e-06,1.5157540333271027
71,1.515477324734215,5e-06,1.5018625307083129
72,1.4655121524794763,5e-06,1.4863036783536274
73,1.510442076610918,5e-06,1.5232449952761333
74,1.498651916239442,5e-06,1.5057487042744955
75,1.4267593201468973,5e-06,1.4807726343472798
76,1.5147520173497562,5e-06,1.4880852901935577
77,1.4684769115528138,5e-06,1.520961546897888
78,1.464935594246167,5e-06,1.4834996668497722
79,1.4810733063882138,5e-06,1.5363499879837037
80,1.5522070812577962,5e-06,1.4906738901138306
81,1.5072872248016487,5e-06,1.5125707538922628
82,1.515981749326241,5e-06,1.5365293860435485
83,1.5223882639107584,5e-06,1.5209552677472433
84,1.4940705109043282,5e-06,1.5637291693687438
85,1.4537886701712088,5e-06,1.5445685108502707
86,1.4806606549174846,5e-06,1.5399263032277426
87,1.4469631730007524,5e-06,1.4660242970784505
88,1.5205302288552291,5e-06,1.4739872749646505
89,1.4789125007741593,5e-06,1.5502072509129843
90,1.4994995944640215,5e-06,1.468347922960917
91,1.5112603411954992,5e-06,1.4865668805440266
92,1.5227005341473747,5e-06,1.511893188158671
93,1.4548039786955889,5e-06,1.5144837697347004
94,1.4648244170581592,5e-06,1.4921940243244172
95,1.4881786248263191,5e-06,1.5578081758817037
96,1.4881939898018075,5e-06,1.5355166665712991
97,1.46801170681705,5e-06,1.5067138044039408
98,1.5038390099501409,2.5e-06,1.4654868491490682
99,1.4471860192403072,2.5e-06,1.4613037316004436
100,1.4997956101633922,2.5e-06,1.4900511717796325
101,1.4853067918985832,2.5e-06,1.530700336297353
102,1.4783006816351114,2.5e-06,1.5144545682271322
103,1.4669923061082344,2.5e-06,1.5328852033615112
104,1.519080711012127,2.5e-06,1.520917648077011
105,1.5196780216794055,2.5e-06,1.5323048686981202
106,1.52675364297979,2.5e-06,1.4595614981651306
107,1.4640905396277164,2.5e-06,1.5192492429415385
108,1.4733283780202144,2.5e-06,1.510921794573466
109,1.5153976238074423,2.5e-06,1.5137321257591247
110,1.4766586147436576,2.5e-06,1.4826285600662232
111,1.5000441695461755,2.5e-06,1.5193215370178224
112,1.4909752637398344,2.5e-06,1.4885475889841715
113,1.5338371841847396,2.5e-06,1.4759574262301127
114,1.4739350711598116,2.5e-06,1.5384626770019532
115,1.4961556476705216,2.5e-06,1.54640567779541
116,1.4806070598233647,2.5e-06,1.53086753765742
117,1.455023662382815,2.5e-06,1.4974740235010784
118,1.4020353585732084,2.5e-06,1.4943998924891153
119,1.4915522507258825,2.5e-06,1.5168252468109131
120,1.4816971055599821,2.5e-06,1.5136128934224446
121,1.5225710618395765,2.5e-06,1.5020498251914978
122,1.4916791054381042,2.5e-06,1.5540750734011333
123,1.4935926309152812,2.5e-06,1.486736232439677
124,1.5030553831773645,2.5e-06,1.5061270435651144
125,1.4789933717551351,2.5e-06,1.5129912137985229
126,1.4782471075779249,2.5e-06,1.4899000783761343
127,1.4461758597558285,2.5e-06,1.5023158923784892
128,1.485017650267657,2.5e-06,1.5017420347531636
129,1.5147789165753276,2.5e-06,1.5038766288757324
130,1.5048330932104288,2.5e-06,1.5539215691884358
131,1.4553589880967341,2.5e-06,1.477227345307668
132,1.482956965430444,2.5e-06,1.481085511048635
133,1.5316126005990165,2.5e-06,1.5684699853261312
134,1.4690809630546249,2.5e-06,1.5022094750404358
135,1.4476125320466626,2.5e-06,1.5029009501139323
136,1.4704015815959257,2.5e-06,1.5200862073898316
137,1.4832644332356815,1.25e-06,1.4932099930445353
138,1.4876212562833513,1.25e-06,1.5220599865913391
139,1.4265143300304894,1.25e-06,1.513306265672048
140,1.4891456876482283,1.25e-06,1.4735816470781962
141,1.4830759292891045,1.25e-06,1.479510833422343
142,1.4849627969645653,1.25e-06,1.4952926659584045
143,1.4946150589389962,1.25e-06,1.539133957227071
144,1.4682821666493135,1.25e-06,1.5057702120145162
145,1.4392013840314721,1.25e-06,1.5011676708857218
146,1.4832023602573812,1.25e-06,1.5184030270576476
147,1.4691073153199268,1.25e-06,1.5279082957903545
148,1.4622395228938896,1.25e-06,1.5220909349123637
149,1.4936843309081902,1.25e-06,1.4752249964078268
150,1.4662673353147107,1.25e-06,1.5098497660954793
151,1.4962105841195883,1.25e-06,1.5023426119486492
152,1.4872750384466988,1.25e-06,1.5027341667811076
153,1.4524886017086125,1.25e-06,1.5226037454605104
154,1.5128926269146574,1.25e-06,1.5114116088549296
155,1.4795773870804731,1.25e-06,1.4963331337769825
0,1.490025388092554,1e-05,1.5360627484321594
1,1.5447167829305184,1e-05,1.5064023280143737
2,1.5030809079899508,1e-05,1.5413542501131694
3,1.4822982369350786,1e-05,1.5222277681032816
4,1.4581553875899114,1e-05,1.5011621189117432
5,1.456424563872714,1e-05,1.480248477458954
6,1.5131334517182422,1e-05,1.475347588857015
7,1.4971754460775553,1e-05,1.4915466968218485
8,1.4616105466329752,1e-05,1.5002150531609852
9,1.4301190536563135,1e-05,1.5180816002686819
10,1.5028466186603577,1e-05,1.4956309866905213
11,1.51561404977526,1e-05,1.5043922479947407
12,1.4749396909184818,1e-05,1.4889831932385762
13,1.4682865814000619,1e-05,1.4880883963902791
14,1.4656928477167082,1e-05,1.5398903369903565
15,1.5080765305446977,1e-05,1.5200014448165893
16,1.4845958016499752,1e-05,1.543353831768036
17,1.4801352154307004,1e-05,1.5365206321080527
18,1.4688572202410017,1e-05,1.4757289838790895
19,1.493634209913366,1e-05,1.5516622614860536
20,1.4743586968974907,1e-05,1.5587495938936868
21,1.4730093308857508,1e-05,1.5062109271685282
22,1.524223285562852,1e-05,1.5283614158630372
23,1.5341118754459029,1e-05,1.5409461236000062
24,1.4684835842677526,1e-05,1.4600558598836264
25,1.5330153773812687,1e-05,1.5051812148094177
26,1.4818868627067374,1e-05,1.4991079552968343
27,1.4795846929069327,1e-05,1.523891978263855
28,1.4817083162419937,1e-05,1.5144913339614867
29,1.5154347780371915,1e-05,1.5233170151710511
30,1.4568357377493082,1e-05,1.5188618381818135
31,1.4820044331189965,1e-05,1.5491995565096537
32,1.4633642945970808,1e-05,1.5108889691034952
33,1.491538739004055,1e-05,1.5261223610242207
34,1.5149807088515337,1e-05,1.532991316318512
35,1.5007079939882295,1e-05,1.5549932781855265
36,1.487796808491234,1e-05,1.5592110459009807
37,1.4487071808646708,1e-05,1.490545171101888
38,1.4755415625932837,1e-05,1.5145118562380473
39,1.479929205750217,1e-05,1.4770978903770446
40,1.4982569908895413,1e-05,1.5026464295387267
41,1.4738100246221078,1e-05,1.542281829516093
42,1.4585332950624097,1e-05,1.5290100725491842
43,1.4809969132687866,1e-05,1.5224589077631632
44,1.4933291493343706,1e-05,1.4898781871795654
45,1.4888725380937593,1e-05,1.5309977300961812
46,1.4875622366656776,1e-05,1.5187040519714357
47,1.4771260513978846,1e-05,1.5211405754089355
48,1.5160805848466248,1e-05,1.4659587677319845
49,1.5006182794811345,1e-05,1.5281162524223328
50,1.5086014901890474,1e-05,1.5303961070378622
51,1.4616764383155758,1e-05,1.4858948079744976
52,1.490209129678101,1e-05,1.5280840190251668
53,1.5298867115453512,1e-05,1.5252244822184244
54,1.5209662934311299,1e-05,1.556136391957601
55,1.495700621805271,5e-06,1.5144846804936727
56,1.479596749073317,5e-06,1.5091428216298421
57,1.4639318169665938,5e-06,1.4790090211232503
58,1.4719770906352196,5e-06,1.520181076526642
59,1.48748060635158,5e-06,1.4676231042544048
60,1.465267443857273,5e-06,1.4708701999982199
61,1.4572259758700843,5e-06,1.5106972273190815
62,1.49123329775674,5e-06,1.5270597084363302
63,1.4365579070163375,5e-06,1.5287883178393047
64,1.4701333456680554,5e-06,1.5274770553906758
65,1.4895792808853279,5e-06,1.478388979434967
66,1.455927143577768,5e-06,1.4897035614649454
67,1.464222561411497,5e-06,1.5191876904169719
68,1.4612514441754638,5e-06,1.5001497213045756
69,1.4879208933405514,5e-06,1.5147819956143698
70,1.4768061808177404,5e-06,1.5131649732589723
71,1.4696722351202445,5e-06,1.5597709703445435
72,1.5001265301423914,5e-06,1.4586802625656128
73,1.4777864418109925,5e-06,1.5026216729482016
74,1.488069700593708,5e-06,1.4982971986134848
75,1.462244464569733,5e-06,1.4767652320861817
76,1.4772752803914688,5e-06,1.52648712793986
77,1.493268347587906,5e-06,1.4986603689193725
78,1.4488804460573597,5e-06,1.4518799829483031
