epoch,loss,lr,val_loss
0,1.2843336467983342,1e-05,1.2529830574989318
1,1.235382969139003,1e-05,1.2390019913514456
2,1.2284429433966886,1e-05,1.2084049530824026
3,1.2373495377412362,1e-05,1.2130800259113312
4,1.2682860423536861,1e-05,1.2449683352311451
5,1.2598348560453463,1e-05,1.2597247962156932
6,1.2716468497484672,1e-05,1.2399722413221994
7,1.2488331744650834,1e-05,1.2167670333385467
8,1.2261488918496781,1e-05,1.249569404522578
9,1.2229167859093482,1e-05,1.2034380257129669
10,1.2326299568184285,1e-05,1.2374638883272806
11,1.214419484639368,1e-05,1.2502692683537802
12,1.2258901485875875,1e-05,1.2291828831036886
13,1.2130116259350496,1e-05,1.240437060991923
14,1.234306714114021,1e-05,1.2305089469750723
15,1.2395212344762658,1e-05,1.231806898911794
16,1.2401565904376888,1e-05,1.255796987215678
17,1.2637497412056482,1e-05,1.220708376566569
18,1.2311012554569405,1e-05,1.2330952648321787
19,1.2076610006204171,1e-05,1.2144386219978331
20,1.2438643699934502,1e-05,1.2037611321608226
21,1.234248157308883,1e-05,1.230925480922063
22,1.243012238450411,1e-05,1.2170984141031902
23,1.2427448750543995,1e-05,1.254289640188217
24,1.2464369450296675,1e-05,1.2220168232917785
25,1.2331622633613457,1e-05,1.21051965991656
26,1.1912550390267573,1e-05,1.2001771688461305
27,1.2201381721416442,1e-05,1.2264632574717205
28,1.2366489477518225,1e-05,1.2485583027203877
29,1.234087266340977,1e-05,1.2259426395098367
30,1.2245301273690552,1e-05,1.2065367348988851
31,1.2011460922345394,1e-05,1.2072388676802317
32,1.188671100039442,1e-05,1.2383261970678965
33,1.2176384439989298,1e-05,1.2418635404109954
34,1.2209879084795463,1e-05,1.1987345759073893
35,1.2496432241271525,1e-05,1.1724321603775025
36,1.1677949178118665,1e-05,1.2386605886618296
37,1.2262014516261446,1e-05,1.2122969834009807
38,1.2096717132239783,1e-05,1.1905299564202627
39,1.2066271901130676,1e-05,1.2310922690232595
40,1.2153176164426724,1e-05,1.21929789463679
41,1.2229591768328882,1e-05,1.22842746814092
42,1.197614007136401,1e-05,1.209609968662262
43,1.2259927351935571,1e-05,1.2192012508710226
44,1.211814350941602,1e-05,1.2311297869682312
45,1.2435433649215377,1e-05,1.2064273619651795
46,1.215514096392303,1e-05,1.1934268820285796
47,1.1786235530837244,1e-05,1.1919389732678731
48,1.2054403970221512,1e-05,1.173545393149058
49,1.20422297515789,1e-05,1.215459901491801
50,1.214462643410979,1e-05,1.1909765736262004
51,1.2261501425454597,1e-05,1.2202037715911864
52,1.256608867344736,1e-05,1.2168381305535634
53,1.226793258630929,1e-05,1.2031499326229096
54,1.199859160335124,1e-05,1.2216270327568055
55,1.211438426450521,1e-05,1.2141618462403616
56,1.2031020712451774,1e-05,1.2490358690420786
57,1.226088012967791,1e-05,1.2098473381996155
58,1.2605973557263863,1e-05,1.212584895292918
59,1.2002022536862798,1e-05,1.2046366186936697
60,1.2147767889399488,1e-05,1.1884272448221842
61,1.217364948837697,1e-05,1.2074372601509094
62,1.1895258381587117,1e-05,1.2596487696965535
63,1.2332640495620857,1e-05,1.171376912991206
64,1.2411958555213543,1e-05,1.2391040086746217
65,1.246879059226573,1e-05,1.2226622609297435
66,1.2245798125988294,1e-05,1.2165614728132883
67,1.2203230577356674,1e-05,1.216645579735438
